./stanford_dogs/Images/n02112137-chow/n02112137_1614.jpg,83,70,373,498,chow
./stanford_dogs/Images/n02111129-Leonberg/n02111129_4285.jpg,74,88,386,328,Leonberg
./stanford_dogs/Images/n02086910-papillon/n02086910_7752.jpg,97,43,384,251,papillon
./stanford_dogs/Images/n02088466-bloodhound/n02088466_8664.jpg,21,42,369,284,bloodhound
./stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_12008.jpg,15,4,498,370,cocker_spaniel
./stanford_dogs/Images/n02085620-Chihuahua/n02085620_3593.jpg,2,7,199,227,Chihuahua
./stanford_dogs/Images/n02104365-schipperke/n02104365_9238.jpg,233,1,498,479,schipperke
./stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_1989.jpg,233,111,343,287,flat-coated_retriever
./stanford_dogs/Images/n02093859-Kerry_blue_terrier/n02093859_612.jpg,6,28,376,349,Kerry_blue_terrier
./stanford_dogs/Images/n02110806-basenji/n02110806_4322.jpg,0,97,447,498,basenji
./stanford_dogs/Images/n02111277-Newfoundland/n02111277_371.jpg,148,86,457,374,Newfoundland
./stanford_dogs/Images/n02100583-vizsla/n02100583_12253.jpg,58,195,316,498,vizsla
./stanford_dogs/Images/n02112137-chow/n02112137_2250.jpg,0,76,270,285,chow
./stanford_dogs/Images/n02112137-chow/n02112137_2250.jpg,249,46,499,327,chow
./stanford_dogs/Images/n02112137-chow/n02112137_18174.jpg,59,70,360,330,chow
./stanford_dogs/Images/n02106030-collie/n02106030_124.jpg,50,59,708,576,collie
./stanford_dogs/Images/n02099849-Chesapeake_Bay_retriever/n02099849_4767.jpg,146,114,418,295,Chesapeake_Bay_retriever
./stanford_dogs/Images/n02106030-collie/n02106030_15923.jpg,160,1,415,374,collie
./stanford_dogs/Images/n02107683-Bernese_mountain_dog/n02107683_1375.jpg,8,55,305,433,Bernese_mountain_dog
./stanford_dogs/Images/n02110185-Siberian_husky/n02110185_7210.jpg,243,96,360,255,Siberian_husky
./stanford_dogs/Images/n02093256-Staffordshire_bullterrier/n02093256_6473.jpg,25,47,399,244,Staffordshire_bullterrier
./stanford_dogs/Images/n02100877-Irish_setter/n02100877_1020.jpg,64,0,645,1117,Irish_setter
./stanford_dogs/Images/n02098413-Lhasa/n02098413_2908.jpg,195,237,448,373,Lhasa
./stanford_dogs/Images/n02086240-Shih-Tzu/n02086240_9467.jpg,45,0,446,458,Shih-Tzu
./stanford_dogs/Images/n02104365-schipperke/n02104365_6131.jpg,0,20,372,415,schipperke
./stanford_dogs/Images/n02096585-Boston_bull/n02096585_2725.jpg,51,46,288,386,Boston_bull
./stanford_dogs/Images/n02107683-Bernese_mountain_dog/n02107683_4782.jpg,47,83,360,286,Bernese_mountain_dog
./stanford_dogs/Images/n02099712-Labrador_retriever/n02099712_7802.jpg,0,113,247,374,Labrador_retriever
./stanford_dogs/Images/n02102480-Sussex_spaniel/n02102480_2041.jpg,0,17,167,183,Sussex_spaniel
./stanford_dogs/Images/n02087046-toy_terrier/n02087046_7015.jpg,201,116,259,231,toy_terrier
./stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_12877.jpg,0,1,364,353,cocker_spaniel
./stanford_dogs/Images/n02105056-groenendael/n02105056_3714.jpg,0,62,220,498,groenendael
./stanford_dogs/Images/n02108422-bull_mastiff/n02108422_3297.jpg,41,46,298,352,bull_mastiff
./stanford_dogs/Images/n02110806-basenji/n02110806_1904.jpg,21,15,672,589,basenji
./stanford_dogs/Images/n02087046-toy_terrier/n02087046_6476.jpg,127,74,291,374,toy_terrier
./stanford_dogs/Images/n02091134-whippet/n02091134_755.jpg,14,35,486,332,whippet
./stanford_dogs/Images/n02112018-Pomeranian/n02112018_3539.jpg,159,16,336,239,Pomeranian
./stanford_dogs/Images/n02088364-beagle/n02088364_14702.jpg,1,22,483,255,beagle
./stanford_dogs/Images/n02100583-vizsla/n02100583_3987.jpg,7,38,637,404,vizsla
./stanford_dogs/Images/n02093256-Staffordshire_bullterrier/n02093256_540.jpg,15,50,325,425,Staffordshire_bullterrier
./stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_9872.jpg,0,2,288,372,Saint_Bernard
./stanford_dogs/Images/n02097658-silky_terrier/n02097658_329.jpg,28,32,284,357,silky_terrier
./stanford_dogs/Images/n02106030-collie/n02106030_10377.jpg,0,4,258,349,collie
./stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_6258.jpg,5,73,305,330,Yorkshire_terrier
./stanford_dogs/Images/n02105505-komondor/n02105505_1312.jpg,2,126,180,498,komondor
./stanford_dogs/Images/n02104365-schipperke/n02104365_7518.jpg,146,29,416,309,schipperke
./stanford_dogs/Images/n02088094-Afghan_hound/n02088094_11172.jpg,77,190,370,433,Afghan_hound
./stanford_dogs/Images/n02087046-toy_terrier/n02087046_568.jpg,13,23,300,383,toy_terrier
./stanford_dogs/Images/n02110063-malamute/n02110063_17903.jpg,162,32,499,332,malamute
./stanford_dogs/Images/n02093991-Irish_terrier/n02093991_2716.jpg,1,0,449,346,Irish_terrier
./stanford_dogs/Images/n02088364-beagle/n02088364_769.jpg,163,149,279,252,beagle
./stanford_dogs/Images/n02096051-Airedale/n02096051_441.jpg,110,111,251,355,Airedale
./stanford_dogs/Images/n02109961-Eskimo_dog/n02109961_5147.jpg,157,235,235,363,Eskimo_dog
./stanford_dogs/Images/n02109047-Great_Dane/n02109047_13977.jpg,165,51,363,397,Great_Dane
./stanford_dogs/Images/n02108000-EntleBucher/n02108000_3514.jpg,35,161,236,456,EntleBucher
./stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_334.jpg,98,107,307,335,Italian_greyhound
./stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2836.jpg,154,53,425,332,Irish_wolfhound
./stanford_dogs/Images/n02088094-Afghan_hound/n02088094_4396.jpg,117,24,345,462,Afghan_hound
./stanford_dogs/Images/n02104365-schipperke/n02104365_9399.jpg,197,53,407,267,schipperke
./stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_2645.jpg,51,2,499,374,Irish_water_spaniel
./stanford_dogs/Images/n02091244-Ibizan_hound/n02091244_589.jpg,1,31,393,311,Ibizan_hound
./stanford_dogs/Images/n02088466-bloodhound/n02088466_7032.jpg,0,60,370,430,bloodhound
./stanford_dogs/Images/n02105056-groenendael/n02105056_3741.jpg,126,117,342,282,groenendael
./stanford_dogs/Images/n02110958-pug/n02110958_11977.jpg,306,101,426,256,pug
./stanford_dogs/Images/n02088364-beagle/n02088364_7784.jpg,237,66,530,492,beagle
./stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_124.jpg,273,83,409,332,miniature_schnauzer
./stanford_dogs/Images/n02091244-Ibizan_hound/n02091244_3425.jpg,135,44,499,294,Ibizan_hound
./stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_2745.jpg,42,2,284,179,Irish_water_spaniel
./stanford_dogs/Images/n02093859-Kerry_blue_terrier/n02093859_879.jpg,62,4,267,165,Kerry_blue_terrier
./stanford_dogs/Images/n02104029-kuvasz/n02104029_593.jpg,5,16,241,171,kuvasz
./stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_6114.jpg,7,1,270,270,Lakeland_terrier
./stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_9250.jpg,0,10,476,459,cocker_spaniel
./stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_4077.jpg,33,49,226,257,Blenheim_spaniel
./stanford_dogs/Images/n02097658-silky_terrier/n02097658_758.jpg,11,53,373,485,silky_terrier
./stanford_dogs/Images/n02106030-collie/n02106030_1005.jpg,23,7,284,336,collie
./stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1316.jpg,44,270,1334,1189,Bouvier_des_Flandres
./stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_10805.jpg,75,189,367,415,Saint_Bernard
./stanford_dogs/Images/n02093754-Border_terrier/n02093754_5190.jpg,6,7,151,200,Border_terrier
./stanford_dogs/Images/n02116738-African_hunting_dog/n02116738_2192.jpg,1,11,499,331,African_hunting_dog
./stanford_dogs/Images/n02105251-briard/n02105251_6840.jpg,78,1,375,332,briard
./stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_5226.jpg,73,177,389,457,Scottish_deerhound
./stanford_dogs/Images/n02097130-giant_schnauzer/n02097130_6087.jpg,91,55,359,318,giant_schnauzer
./stanford_dogs/Images/n02098413-Lhasa/n02098413_6348.jpg,23,0,483,498,Lhasa
./stanford_dogs/Images/n02113186-Cardigan/n02113186_12419.jpg,107,42,379,368,Cardigan
./stanford_dogs/Images/n02108000-EntleBucher/n02108000_3171.jpg,56,29,337,325,EntleBucher
./stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_979.jpg,144,38,498,373,flat-coated_retriever
./stanford_dogs/Images/n02105251-briard/n02105251_2591.jpg,48,70,302,362,briard
./stanford_dogs/Images/n02109047-Great_Dane/n02109047_23483.jpg,40,25,323,496,Great_Dane
./stanford_dogs/Images/n02085936-Maltese_dog/n02085936_3698.jpg,148,1,479,359,Maltese_dog
./stanford_dogs/Images/n02110185-Siberian_husky/n02110185_12678.jpg,127,132,330,283,Siberian_husky
./stanford_dogs/Images/n02105505-komondor/n02105505_4311.jpg,17,21,168,253,komondor
./stanford_dogs/Images/n02115913-dhole/n02115913_1142.jpg,55,22,256,257,dhole
./stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_3238.jpg,103,153,356,342,miniature_pinscher
./stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_11615.jpg,0,23,317,498,cocker_spaniel
./stanford_dogs/Images/n02107683-Bernese_mountain_dog/n02107683_6875.jpg,111,54,409,372,Bernese_mountain_dog
./stanford_dogs/Images/n02086240-Shih-Tzu/n02086240_1078.jpg,83,153,270,453,Shih-Tzu
./stanford_dogs/Images/n02100877-Irish_setter/n02100877_3195.jpg,1,20,390,498,Irish_setter
./stanford_dogs/Images/n02102177-Welsh_springer_spaniel/n02102177_1980.jpg,173,101,408,397,Welsh_springer_spaniel
./stanford_dogs/Images/n02098286-West_Highland_white_terrier/n02098286_733.jpg,156,21,464,316,West_Highland_white_terrier
./stanford_dogs/Images/n02112137-chow/n02112137_8083.jpg,67,42,373,498,chow
./stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_15.jpg,32,5,149,195,standard_schnauzer
./stanford_dogs/Images/n02087394-Rhodesian_ridgeback/n02087394_10683.jpg,92,122,358,236,Rhodesian_ridgeback
./stanford_dogs/Images/n02098413-Lhasa/n02098413_7598.jpg,75,0,485,374,Lhasa
./stanford_dogs/Images/n02110806-basenji/n02110806_3331.jpg,137,62,499,266,basenji
./stanford_dogs/Images/n02105251-briard/n02105251_7170.jpg,5,50,255,490,briard
./stanford_dogs/Images/n02113978-Mexican_hairless/n02113978_1746.jpg,0,0,374,374,Mexican_hairless
./stanford_dogs/Images/n02088238-basset/n02088238_9778.jpg,231,217,355,294,basset
./stanford_dogs/Images/n02088238-basset/n02088238_9778.jpg,53,204,137,273,basset
./stanford_dogs/Images/n02088238-basset/n02088238_9778.jpg,353,213,462,276,basset
./stanford_dogs/Images/n02106030-collie/n02106030_10170.jpg,44,44,497,334,collie
./stanford_dogs/Images/n02109047-Great_Dane/n02109047_5822.jpg,131,206,386,448,Great_Dane
./stanford_dogs/Images/n02101388-Brittany_spaniel/n02101388_9859.jpg,60,39,373,326,Brittany_spaniel
./stanford_dogs/Images/n02109047-Great_Dane/n02109047_13868.jpg,0,13,234,290,Great_Dane
./stanford_dogs/Images/n02113799-standard_poodle/n02113799_2648.jpg,135,73,322,380,standard_poodle
./stanford_dogs/Images/n02088466-bloodhound/n02088466_9579.jpg,28,9,297,292,bloodhound
./stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_855.jpg,0,14,298,206,Bouvier_des_Flandres
./stanford_dogs/Images/n02100583-vizsla/n02100583_14263.jpg,76,41,323,333,vizsla
./stanford_dogs/Images/n02110627-affenpinscher/n02110627_13654.jpg,49,230,133,317,affenpinscher
./stanford_dogs/Images/n02088238-basset/n02088238_9960.jpg,0,4,387,511,basset
./stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_3029.jpg,137,2,635,449,curly-coated_retriever
./stanford_dogs/Images/n02089867-Walker_hound/n02089867_146.jpg,0,69,318,189,Walker_hound
./stanford_dogs/Images/n02089867-Walker_hound/n02089867_2713.jpg,18,11,298,287,Walker_hound
./stanford_dogs/Images/n02105162-malinois/n02105162_9410.jpg,117,53,296,291,malinois
./stanford_dogs/Images/n02109047-Great_Dane/n02109047_22193.jpg,150,18,424,448,Great_Dane
./stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1954.jpg,287,186,417,372,Greater_Swiss_Mountain_dog
./stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1954.jpg,122,208,292,374,Greater_Swiss_Mountain_dog
./stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_5498.jpg,76,116,281,478,Saint_Bernard
./stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_5498.jpg,3,8,145,264,Saint_Bernard
./stanford_dogs/Images/n02107908-Appenzeller/n02107908_2365.jpg,28,22,162,151,Appenzeller
./stanford_dogs/Images/n02096585-Boston_bull/n02096585_342.jpg,49,69,224,322,Boston_bull
./stanford_dogs/Images/n02096585-Boston_bull/n02096585_342.jpg,249,106,434,294,Boston_bull
./stanford_dogs/Images/n02111277-Newfoundland/n02111277_6353.jpg,140,40,321,313,Newfoundland
./stanford_dogs/Images/n02106166-Border_collie/n02106166_654.jpg,124,65,457,355,Border_collie
./stanford_dogs/Images/n02106166-Border_collie/n02106166_654.jpg,0,43,131,351,Border_collie
./stanford_dogs/Images/n02092339-Weimaraner/n02092339_439.jpg,181,53,359,322,Weimaraner
./stanford_dogs/Images/n02088466-bloodhound/n02088466_10904.jpg,247,90,398,283,bloodhound
./stanford_dogs/Images/n02112350-keeshond/n02112350_7893.jpg,115,26,475,332,keeshond
./stanford_dogs/Images/n02101006-Gordon_setter/n02101006_1208.jpg,76,25,432,364,Gordon_setter
./stanford_dogs/Images/n02108551-Tibetan_mastiff/n02108551_3482.jpg,69,53,425,363,Tibetan_mastiff
./stanford_dogs/Images/n02093428-American_Staffordshire_terrier/n02093428_15872.jpg,172,85,322,314,American_Staffordshire_terrier
./stanford_dogs/Images/n02088094-Afghan_hound/n02088094_4426.jpg,86,175,438,486,Afghan_hound
./stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_910.jpg,0,29,499,332,Greater_Swiss_Mountain_dog
./stanford_dogs/Images/n02105641-Old_English_sheepdog/n02105641_2120.jpg,98,25,428,431,Old_English_sheepdog
./stanford_dogs/Images/n02106550-Rottweiler/n02106550_11543.jpg,4,70,499,303,Rottweiler
./stanford_dogs/Images/n02107908-Appenzeller/n02107908_5662.jpg,67,293,147,440,Appenzeller
./stanford_dogs/Images/n02102040-English_springer/n02102040_3867.jpg,170,63,352,374,English_springer
./stanford_dogs/Images/n02115641-dingo/n02115641_6844.jpg,16,0,239,199,dingo
./stanford_dogs/Images/n02100735-English_setter/n02100735_6665.jpg,86,39,271,208,English_setter
./stanford_dogs/Images/n02112137-chow/n02112137_1015.jpg,21,22,442,498,chow
./stanford_dogs/Images/n02102040-English_springer/n02102040_3693.jpg,129,40,421,332,English_springer
./stanford_dogs/Images/n02111889-Samoyed/n02111889_4740.jpg,107,176,306,406,Samoyed
./stanford_dogs/Images/n02110185-Siberian_husky/n02110185_7117.jpg,6,6,257,275,Siberian_husky
./stanford_dogs/Images/n02097130-giant_schnauzer/n02097130_4663.jpg,225,118,299,334,giant_schnauzer
./stanford_dogs/Images/n02097130-giant_schnauzer/n02097130_4663.jpg,140,74,230,200,giant_schnauzer
./stanford_dogs/Images/n02089867-Walker_hound/n02089867_822.jpg,17,92,354,438,Walker_hound
./stanford_dogs/Images/n02089867-Walker_hound/n02089867_2061.jpg,13,18,236,335,Walker_hound
./stanford_dogs/Images/n02113023-Pembroke/n02113023_1912.jpg,0,0,387,374,Pembroke
./stanford_dogs/Images/n02097658-silky_terrier/n02097658_1326.jpg,92,105,358,488,silky_terrier
./stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_4311.jpg,90,109,407,489,flat-coated_retriever
./stanford_dogs/Images/n02091831-Saluki/n02091831_13361.jpg,0,8,403,352,Saluki
./stanford_dogs/Images/n02096437-Dandie_Dinmont/n02096437_1532.jpg,14,5,204,145,Dandie_Dinmont
./stanford_dogs/Images/n02096294-Australian_terrier/n02096294_1850.jpg,3,41,416,313,Australian_terrier
./stanford_dogs/Images/n02089867-Walker_hound/n02089867_671.jpg,27,16,292,350,Walker_hound
./stanford_dogs/Images/n02112350-keeshond/n02112350_9232.jpg,74,72,467,325,keeshond
./stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_3205.jpg,5,31,293,498,Norwegian_elkhound
